# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.897, -2.050 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "51.8971", "lon": "-2.0501", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2015-07-11 16:00,2015-07-11 17:00,0.188,0.033,0.193,19.386
2015-07-11 17:00,2015-07-11 18:00,0.090,0.006,0.110,18.335
2015-07-11 18:00,2015-07-11 19:00,0.034,0,0.052,17.267
2015-07-11 19:00,2015-07-11 20:00,0.007,0,0.018,16.197
2015-07-11 20:00,2015-07-11 21:00,0,0,0,15.161
2015-07-11 21:00,2015-07-11 22:00,0,0,0,14.548
2015-07-11 22:00,2015-07-11 23:00,0,0,0,14.231
2015-07-11 23:00,2015-07-12 00:00,0,0,0,13.948
2015-07-12 00:00,2015-07-12 01:00,0,0,0,13.586
2015-07-12 01:00,2015-07-12 02:00,0,0,0,13.364
2015-07-12 02:00,2015-07-12 03:00,0,0,0,13.234
2015-07-12 03:00,2015-07-12 04:00,0,0,0,13.210
2015-07-12 04:00,2015-07-12 05:00,0.006,0,0.016,13.444
2015-07-12 05:00,2015-07-12 06:00,0.042,0,0.061,14.040
2015-07-12 06:00,2015-07-12 07:00,0.085,0.005,0.105,14.848
2015-07-12 07:00,2015-07-12 08:00,0.138,0.012,0.155,15.732
2015-07-12 08:00,2015-07-12 09:00,0.235,0.042,0.232,16.794
2015-07-12 09:00,2015-07-12 10:00,0.432,0.217,0.293,18.410
2015-07-12 10:00,2015-07-12 11:00,0.537,0.357,0.293,19.952
2015-07-12 11:00,2015-07-12 12:00,0.525,0.304,0.333,20.770
2015-07-12 12:00,2015-07-12 13:00,0.404,0.131,0.350,20.595
2015-07-12 13:00,2015-07-12 14:00,0.329,0.072,0.318,20.332
2015-07-12 14:00,2015-07-12 15:00,0.313,0.072,0.298,20.323
2015-07-12 15:00,2015-07-12 16:00,0.323,0.110,0.273,20.459
2015-07-12 16:00,2015-07-12 17:00,0.289,0.125,0.218,20.356
2015-07-12 17:00,2015-07-12 18:00,0.173,0.046,0.164,19.718
2015-07-12 18:00,2015-07-12 19:00,0.065,0.002,0.086,18.492
2015-07-12 19:00,2015-07-12 20:00,0.012,0,0.026,16.676
2015-07-12 20:00,2015-07-12 21:00,0,0,0,15.137
2015-07-12 21:00,2015-07-12 22:00,0,0,0,14.419
2015-07-12 22:00,2015-07-12 23:00,0,0,0,13.682
2015-07-12 23:00,2015-07-13 00:00,0,0,0,13.339
2015-07-13 00:00,2015-07-13 01:00,0,0,0,13.045
2015-07-13 01:00,2015-07-13 02:00,0,0,0,12.735
2015-07-13 02:00,2015-07-13 03:00,0,0,0,12.543
2015-07-13 03:00,2015-07-13 04:00,0,0,0,12.649
2015-07-13 04:00,2015-07-13 05:00,0.001,0,0.007,13.227
2015-07-13 05:00,2015-07-13 06:00,0.013,0,0.026,13.861
2015-07-13 06:00,2015-07-13 07:00,0.048,0.001,0.067,14.530
2015-07-13 07:00,2015-07-13 08:00,0.116,0.008,0.135,15.613
2015-07-13 08:00,2015-07-13 09:00,0.221,0.034,0.226,17.130
2015-07-13 09:00,2015-07-13 10:00,0.363,0.127,0.300,18.693
2015-07-13 10:00,2015-07-13 11:00,0.513,0.316,0.304,20.324
2015-07-13 11:00,2015-07-13 12:00,0.596,0.454,0.283,21.587
2015-07-13 12:00,2015-07-13 13:00,0.605,0.470,0.282,22.128
2015-07-13 13:00,2015-07-13 14:00,0.540,0.367,0.295,22.126
2015-07-13 14:00,2015-07-13 15:00,0.483,0.301,0.283,22.003
2015-07-13 15:00,2015-07-13 16:00,0.337,0.131,0.270,21.458
2015-07-13 16:00,2015-07-13 17:00,0.210,0.044,0.208,20.474
2015-07-13 17:00,2015-07-13 18:00,0.146,0.024,0.155,19.492
2015-07-13 18:00,2015-07-13 19:00,0.073,0.003,0.094,18.500
2015-07-13 19:00,2015-07-13 20:00,0.017,0,0.032,17.352
2015-07-13 20:00,2015-07-13 21:00,0,0,0,16.211
2015-07-13 21:00,2015-07-13 22:00,0,0,0,15.542
2015-07-13 22:00,2015-07-13 23:00,0,0,0,15.166
2015-07-13 23:00,2015-07-14 00:00,0,0,0,15.011
2015-07-14 00:00,2015-07-14 01:00,0,0,0,14.796
2015-07-14 01:00,2015-07-14 02:00,0,0,0,14.633
2015-07-14 02:00,2015-07-14 03:00,0,0,0,14.554
2015-07-14 03:00,2015-07-14 04:00,0,0,0,14.288
2015-07-14 04:00,2015-07-14 05:00,0.004,0,0.013,14.198
2015-07-14 05:00,2015-07-14 06:00,0.044,0,0.063,14.899
2015-07-14 06:00,2015-07-14 07:00,0.100,0.007,0.119,15.598
2015-07-14 07:00,2015-07-14 08:00,0.154,0.016,0.169,16.443
2015-07-14 08:00,2015-07-14 09:00,0.204,0.025,0.216,17.283
2015-07-14 09:00,2015-07-14 10:00,0.281,0.051,0.279,18.189
2015-07-14 10:00,2015-07-14 11:00,0.361,0.093,0.332,19.254
2015-07-14 11:00,2015-07-14 12:00,0.390,0.108,0.355,20.091
2015-07-14 12:00,2015-07-14 13:00,0.334,0.067,0.328,20.375
2015-07-14 13:00,2015-07-14 14:00,0.369,0.098,0.340,20.765
2015-07-14 14:00,2015-07-14 15:00,0.374,0.125,0.320,21.001
2015-07-14 15:00,2015-07-14 16:00,0.327,0.110,0.278,21.000
2015-07-14 16:00,2015-07-14 17:00,0.232,0.057,0.220,20.716
2015-07-14 17:00,2015-07-14 18:00,0.146,0.022,0.157,20.138
2015-07-14 18:00,2015-07-14 19:00,0.059,0.001,0.080,19.236
2015-07-14 19:00,2015-07-14 20:00,0.009,0,0.021,18.021
2015-07-14 20:00,2015-07-14 21:00,0,0,0,17.091
2015-07-14 21:00,2015-07-14 22:00,0,0,0,16.655
2015-07-14 22:00,2015-07-14 23:00,0,0,0,16.208
2015-07-14 23:00,2015-07-15 00:00,0,0,0,15.826
2015-07-15 00:00,2015-07-15 01:00,0,0,0,15.652
2015-07-15 01:00,2015-07-15 02:00,0,0,0,15.451
2015-07-15 02:00,2015-07-15 03:00,0,0,0,15.036
2015-07-15 03:00,2015-07-15 04:00,0,0,0,14.748
2015-07-15 04:00,2015-07-15 05:00,0.003,0,0.012,14.433
2015-07-15 05:00,2015-07-15 06:00,0.045,0,0.065,14.376
2015-07-15 06:00,2015-07-15 07:00,0.110,0.013,0.124,14.169
2015-07-15 07:00,2015-07-15 08:00,0.209,0.053,0.191,14.278
2015-07-15 08:00,2015-07-15 09:00,0.301,0.105,0.242,14.878
2015-07-15 09:00,2015-07-15 10:00,0.404,0.191,0.279,15.956
2015-07-15 10:00,2015-07-15 11:00,0.518,0.333,0.283,17.293
2015-07-15 11:00,2015-07-15 12:00,0.597,0.454,0.271,18.506
2015-07-15 12:00,2015-07-15 13:00,0.569,0.405,0.286,19.280
2015-07-15 13:00,2015-07-15 14:00,0.544,0.381,0.278,19.771
2015-07-15 14:00,2015-07-15 15:00,0.495,0.340,0.255,19.989
2015-07-15 15:00,2015-07-15 16:00,0.406,0.254,0.227,19.984
2015-07-15 16:00,2015-07-15 17:00,0.318,0.197,0.178,19.760
2015-07-15 17:00,2015-07-15 18:00,0.205,0.116,0.128,19.174
2015-07-15 18:00,2015-07-15 19:00,0.077,0.013,0.089,18.084
2015-07-15 19:00,2015-07-15 20:00,0.021,0,0.036,15.646
2015-07-15 20:00,2015-07-15 21:00,0,0,0,13.254
2015-07-15 21:00,2015-07-15 22:00,0,0,0,12.161
2015-07-15 22:00,2015-07-15 23:00,0,0,0,11.384
2015-07-15 23:00,2015-07-16 00:00,0,0,0,11.127
2015-07-16 00:00,2015-07-16 01:00,0,0,0,10.629
2015-07-16 01:00,2015-07-16 02:00,0,0,0,9.751
2015-07-16 02:00,2015-07-16 03:00,0,0,0,9.058
2015-07-16 03:00,2015-07-16 04:00,0,0,0,8.772
2015-07-16 04:00,2015-07-16 05:00,0.008,0,0.019,9.349
2015-07-16 05:00,2015-07-16 06:00,0.055,0,0.075,11.008
2015-07-16 06:00,2015-07-16 07:00,0.143,0.040,0.131,13.151
2015-07-16 07:00,2015-07-16 08:00,0.253,0.115,0.180,16.138
2015-07-16 08:00,2015-07-16 09:00,0.380,0.234,0.212,18.369
2015-07-16 09:00,2015-07-16 10:00,0.470,0.320,0.243,20.048
2015-07-16 10:00,2015-07-16 11:00,0.493,0.313,0.283,21.189
2015-07-16 11:00,2015-07-16 12:00,0.554,0.397,0.284,22.230
2015-07-16 12:00,2015-07-16 13:00,0.589,0.466,0.269,23.203
2015-07-16 13:00,2015-07-16 14:00,0.520,0.365,0.276,23.860
2015-07-16 14:00,2015-07-16 15:00,0.527,0.425,0.227,24.523
2015-07-16 15:00,2015-07-16 16:00,0.405,0.275,0.217,24.767
2015-07-16 16:00,2015-07-16 17:00,0.309,0.190,0.183,24.766
2015-07-16 17:00,2015-07-16 18:00,0.160,0.047,0.151,23.940
2015-07-16 18:00,2015-07-16 19:00,0.064,0.003,0.085,22.389
2015-07-16 19:00,2015-07-16 20:00,0.013,0,0.027,20.437
2015-07-16 20:00,2015-07-16 21:00,0,0,0,18.751
2015-07-16 21:00,2015-07-16 22:00,0,0,0,17.515
2015-07-16 22:00,2015-07-16 23:00,0,0,0,16.494
2015-07-16 23:00,2015-07-17 00:00,0,0,0,15.575
2015-07-17 00:00,2015-07-17 01:00,0,0,0,14.882
2015-07-17 01:00,2015-07-17 02:00,0,0,0,14.423
2015-07-17 02:00,2015-07-17 03:00,0,0,0,14.481
2015-07-17 03:00,2015-07-17 04:00,0,0,0,14.870
2015-07-17 04:00,2015-07-17 05:00,0.001,0,0.007,15.432
2015-07-17 05:00,2015-07-17 06:00,0.022,0,0.037,15.976
2015-07-17 06:00,2015-07-17 07:00,0.075,0.004,0.095,16.627
2015-07-17 07:00,2015-07-17 08:00,0.153,0.020,0.165,17.169
2015-07-17 08:00,2015-07-17 09:00,0.257,0.062,0.239,17.697
2015-07-17 09:00,2015-07-17 10:00,0.332,0.100,0.288,18.247
2015-07-17 10:00,2015-07-17 11:00,0.348,0.099,0.310,18.469
2015-07-17 11:00,2015-07-17 12:00,0.434,0.180,0.334,18.839
2015-07-17 12:00,2015-07-17 13:00,0.592,0.445,0.279,19.675
2015-07-17 13:00,2015-07-17 14:00,0.674,0.651,0.193,20.384
2015-07-17 14:00,2015-07-17 15:00,0.566,0.489,0.201,20.143
2015-07-17 15:00,2015-07-17 16:00,0.484,0.406,0.173,19.654
2015-07-17 16:00,2015-07-17 17:00,0.364,0.285,0.143,19.003
2015-07-17 17:00,2015-07-17 18:00,0.209,0.128,0.120,18.039
2015-07-17 18:00,2015-07-17 19:00,0.075,0.016,0.083,16.834
2015-07-17 19:00,2015-07-17 20:00,0.020,0,0.035,15.204
2015-07-17 20:00,2015-07-17 21:00,0,0,0,13.425
2015-07-17 21:00,2015-07-17 22:00,0,0,0,12.487
2015-07-17 22:00,2015-07-17 23:00,0,0,0,11.750
2015-07-17 23:00,2015-07-18 00:00,0,0,0,11.158
2015-07-18 00:00,2015-07-18 01:00,0,0,0,10.618
2015-07-18 01:00,2015-07-18 02:00,0,0,0,10.122
2015-07-18 02:00,2015-07-18 03:00,0,0,0,9.781
2015-07-18 03:00,2015-07-18 04:00,0,0,0,9.482
2015-07-18 04:00,2015-07-18 05:00,0.007,0,0.017,9.630
2015-07-18 05:00,2015-07-18 06:00,0.042,0,0.061,11.307
2015-07-18 06:00,2015-07-18 07:00,0.161,0.113,0.077,13.285
2015-07-18 07:00,2015-07-18 08:00,0.348,0.313,0.088,15.096
2015-07-18 08:00,2015-07-18 09:00,0.509,0.497,0.104,16.460
2015-07-18 09:00,2015-07-18 10:00,0.633,0.655,0.117,17.646
2015-07-18 10:00,2015-07-18 11:00,0.694,0.720,0.144,18.714
2015-07-18 11:00,2015-07-18 12:00,0.638,0.571,0.215,19.334
2015-07-18 12:00,2015-07-18 13:00,0.589,0.463,0.257,19.793
2015-07-18 13:00,2015-07-18 14:00,0.532,0.374,0.269,20.096
2015-07-18 14:00,2015-07-18 15:00,0.455,0.280,0.265,20.178
2015-07-18 15:00,2015-07-18 16:00,0.326,0.137,0.248,19.868
2015-07-18 16:00,2015-07-18 17:00,0.207,0.052,0.194,19.269
2015-07-18 17:00,2015-07-18 18:00,0.143,0.032,0.143,18.672
2015-07-18 18:00,2015-07-18 19:00,0.075,0.009,0.090,17.840
2015-07-18 19:00,2015-07-18 20:00,0.016,0,0.030,15.660
2015-07-18 20:00,2015-07-18 21:00,0,0,0,13.967
2015-07-18 21:00,2015-07-18 22:00,0,0,0,13.436
2015-07-18 22:00,2015-07-18 23:00,0,0,0,12.874
2015-07-18 23:00,2015-07-19 00:00,0,0,0,12.488
2015-07-19 00:00,2015-07-19 01:00,0,0,0,12.416
2015-07-19 01:00,2015-07-19 02:00,0,0,0,12.330
2015-07-19 02:00,2015-07-19 03:00,0,0,0,12.352
2015-07-19 03:00,2015-07-19 04:00,0,0,0,12.236
2015-07-19 04:00,2015-07-19 05:00,0.002,0,0.010,12.081
2015-07-19 05:00,2015-07-19 06:00,0.049,0,0.068,12.568
2015-07-19 06:00,2015-07-19 07:00,0.152,0.091,0.090,13.633
2015-07-19 07:00,2015-07-19 08:00,0.326,0.276,0.100,15.190
2015-07-19 08:00,2015-07-19 09:00,0.474,0.438,0.120,16.932
2015-07-19 09:00,2015-07-19 10:00,0.547,0.496,0.161,18.089
2015-07-19 10:00,2015-07-19 11:00,0.645,0.634,0.161,19.032
2015-07-19 11:00,2015-07-19 12:00,0.748,0.824,0.129,19.942
2015-07-19 12:00,2015-07-19 13:00,0.791,0.917,0.108,20.632
2015-07-19 13:00,2015-07-19 14:00,0.762,0.880,0.101,20.943
2015-07-19 14:00,2015-07-19 15:00,0.686,0.768,0.096,20.946
2015-07-19 15:00,2015-07-19 16:00,0.565,0.601,0.090,20.704
2015-07-19 16:00,2015-07-19 17:00,0.405,0.396,0.085,20.229
2015-07-19 17:00,2015-07-19 18:00,0.206,0.144,0.102,19.320
2015-07-19 18:00,2015-07-19 19:00,0.064,0.005,0.081,17.904
2015-07-19 19:00,2015-07-19 20:00,0.017,0,0.031,15.434
2015-07-19 20:00,2015-07-19 21:00,0,0,0,13.594
2015-07-19 21:00,2015-07-19 22:00,0,0,0,13.506
2015-07-19 22:00,2015-07-19 23:00,0,0,0,13.448
2015-07-19 23:00,2015-07-20 00:00,0,0,0,13.443
2015-07-20 00:00,2015-07-20 01:00,0,0,0,12.758
2015-07-20 01:00,2015-07-20 02:00,0,0,0,11.627
2015-07-20 02:00,2015-07-20 03:00,0,0,0,11.303
2015-07-20 03:00,2015-07-20 04:00,0,0,0,11.692
2015-07-20 04:00,2015-07-20 05:00,0,0,0.006,11.906
2015-07-20 05:00,2015-07-20 06:00,0.025,0,0.041,12.466
2015-07-20 06:00,2015-07-20 07:00,0.096,0.007,0.113,13.391
2015-07-20 07:00,2015-07-20 08:00,0.165,0.023,0.173,14.910
2015-07-20 08:00,2015-07-20 09:00,0.225,0.040,0.224,16.610
2015-07-20 09:00,2015-07-20 10:00,0.335,0.103,0.290,18.503
2015-07-20 10:00,2015-07-20 11:00,0.449,0.217,0.320,20.643
2015-07-20 11:00,2015-07-20 12:00,0.516,0.304,0.327,22.531
2015-07-20 12:00,2015-07-20 13:00,0.430,0.177,0.342,23.209
2015-07-20 13:00,2015-07-20 14:00,0.397,0.149,0.330,23.379
2015-07-20 14:00,2015-07-20 15:00,0.407,0.192,0.300,23.583
2015-07-20 15:00,2015-07-20 16:00,0.391,0.227,0.245,23.568
2015-07-20 16:00,2015-07-20 17:00,0.278,0.131,0.202,22.814
2015-07-20 17:00,2015-07-20 18:00,0.186,0.081,0.145,21.519
2015-07-20 18:00,2015-07-20 19:00,0.076,0.011,0.091,19.681
2015-07-20 19:00,2015-07-20 20:00,0.015,0,0.029,17.492
2015-07-20 20:00,2015-07-20 21:00,0,0,0,15.483
2015-07-20 21:00,2015-07-20 22:00,0,0,0,14.505
2015-07-20 22:00,2015-07-20 23:00,0,0,0,14.243
2015-07-20 23:00,2015-07-21 00:00,0,0,0,14.028
2015-07-21 00:00,2015-07-21 01:00,0,0,0,13.766
2015-07-21 01:00,2015-07-21 02:00,0,0,0,13.528
2015-07-21 02:00,2015-07-21 03:00,0,0,0,13.324
2015-07-21 03:00,2015-07-21 04:00,0,0,0,13.158
2015-07-21 04:00,2015-07-21 05:00,0.004,0,0.014,13.178
2015-07-21 05:00,2015-07-21 06:00,0.048,0,0.067,14.097
2015-07-21 06:00,2015-07-21 07:00,0.140,0.061,0.108,15.465
2015-07-21 07:00,2015-07-21 08:00,0.335,0.298,0.093,17.094
2015-07-21 08:00,2015-07-21 09:00,0.503,0.503,0.098,18.738
2015-07-21 09:00,2015-07-21 10:00,0.623,0.656,0.113,20.048
2015-07-21 10:00,2015-07-21 11:00,0.680,0.716,0.140,20.987
2015-07-21 11:00,2015-07-21 12:00,0.665,0.655,0.180,21.499
2015-07-21 12:00,2015-07-21 13:00,0.691,0.707,0.170,22.072
2015-07-21 13:00,2015-07-21 14:00,0.688,0.728,0.147,22.537
2015-07-21 14:00,2015-07-21 15:00,0.610,0.617,0.144,22.479
2015-07-21 15:00,2015-07-21 16:00,0.482,0.437,0.147,21.945
2015-07-21 16:00,2015-07-21 17:00,0.329,0.241,0.149,20.999
2015-07-21 17:00,2015-07-21 18:00,0.165,0.065,0.135,19.725
2015-07-21 18:00,2015-07-21 19:00,0.068,0.007,0.084,18.457
2015-07-21 19:00,2015-07-21 20:00,0.015,0,0.029,16.756
2015-07-21 20:00,2015-07-21 21:00,0,0,0,14.707
2015-07-21 21:00,2015-07-21 22:00,0,0,0,13.740
2015-07-21 22:00,2015-07-21 23:00,0,0,0,13.111
2015-07-21 23:00,2015-07-22 00:00,0,0,0,12.627
2015-07-22 00:00,2015-07-22 01:00,0,0,0,12.225
2015-07-22 01:00,2015-07-22 02:00,0,0,0,12.079
2015-07-22 02:00,2015-07-22 03:00,0,0,0,11.994
2015-07-22 03:00,2015-07-22 04:00,0,0,0,11.971
2015-07-22 04:00,2015-07-22 05:00,0.004,0,0.014,12.222
2015-07-22 05:00,2015-07-22 06:00,0.049,0,0.068,13.445
2015-07-22 06:00,2015-07-22 07:00,0.131,0.034,0.125,14.714
2015-07-22 07:00,2015-07-22 08:00,0.194,0.053,0.175,15.864
2015-07-22 08:00,2015-07-22 09:00,0.332,0.160,0.227,17.144
2015-07-22 09:00,2015-07-22 10:00,0.417,0.232,0.259,18.253
2015-07-22 10:00,2015-07-22 11:00,0.475,0.282,0.285,18.991
2015-07-22 11:00,2015-07-22 12:00,0.519,0.338,0.286,19.386
2015-07-22 12:00,2015-07-22 13:00,0.671,0.627,0.210,20.036
2015-07-22 13:00,2015-07-22 14:00,0.593,0.506,0.221,19.959
2015-07-22 14:00,2015-07-22 15:00,0.586,0.542,0.173,19.797
2015-07-22 15:00,2015-07-22 16:00,0.525,0.505,0.128,19.512
2015-07-22 16:00,2015-07-22 17:00,0.384,0.344,0.108,18.954
2015-07-22 17:00,2015-07-22 18:00,0.215,0.162,0.093,18.178
2015-07-22 18:00,2015-07-22 19:00,0.065,0.016,0.071,17.137
2015-07-22 19:00,2015-07-22 20:00,0.015,0,0.029,15.007
2015-07-22 20:00,2015-07-22 21:00,0,0,0,12.940
2015-07-22 21:00,2015-07-22 22:00,0,0,0,12.148
2015-07-22 22:00,2015-07-22 23:00,0,0,0,11.404
2015-07-22 23:00,2015-07-23 00:00,0,0,0,10.783
2015-07-23 00:00,2015-07-23 01:00,0,0,0,10.218
2015-07-23 01:00,2015-07-23 02:00,0,0,0,9.791
2015-07-23 02:00,2015-07-23 03:00,0,0,0,9.549
2015-07-23 03:00,2015-07-23 04:00,0,0,0,9.623
2015-07-23 04:00,2015-07-23 05:00,0.004,0,0.013,9.637
2015-07-23 05:00,2015-07-23 06:00,0.048,0,0.067,11.620
2015-07-23 06:00,2015-07-23 07:00,0.126,0.031,0.122,13.163
2015-07-23 07:00,2015-07-23 08:00,0.238,0.099,0.177,14.749
2015-07-23 08:00,2015-07-23 09:00,0.316,0.140,0.226,15.740
2015-07-23 09:00,2015-07-23 10:00,0.405,0.213,0.260,16.537
2015-07-23 10:00,2015-07-23 11:00,0.543,0.404,0.246,17.456
2015-07-23 11:00,2015-07-23 12:00,0.707,0.710,0.174,18.570
2015-07-23 12:00,2015-07-23 13:00,0.740,0.787,0.151,19.384
2015-07-23 13:00,2015-07-23 14:00,0.711,0.753,0.142,19.818
2015-07-23 14:00,2015-07-23 15:00,0.648,0.672,0.132,20.010
2015-07-23 15:00,2015-07-23 16:00,0.470,0.398,0.163,19.612
2015-07-23 16:00,2015-07-23 17:00,0.321,0.219,0.159,18.985
2015-07-23 17:00,2015-07-23 18:00,0.183,0.091,0.128,18.162
2015-07-23 18:00,2015-07-23 19:00,0.069,0.010,0.083,17.139
2015-07-23 19:00,2015-07-23 20:00,0.013,0,0.026,15.036
2015-07-23 20:00,2015-07-23 21:00,0,0,0,13.357
2015-07-23 21:00,2015-07-23 22:00,0,0,0,13.489
2015-07-23 22:00,2015-07-23 23:00,0,0,0,13.428
2015-07-23 23:00,2015-07-24 00:00,0,0,0,13.335
2015-07-24 00:00,2015-07-24 01:00,0,0,0,13.012
2015-07-24 01:00,2015-07-24 02:00,0,0,0,12.399
2015-07-24 02:00,2015-07-24 03:00,0,0,0,11.708
2015-07-24 03:00,2015-07-24 04:00,0,0,0,11.011
2015-07-24 04:00,2015-07-24 05:00,0.002,0,0.009,11.006
2015-07-24 05:00,2015-07-24 06:00,0.033,0,0.050,12.083
2015-07-24 06:00,2015-07-24 07:00,0.121,0.014,0.133,13.044
2015-07-24 07:00,2015-07-24 08:00,0.216,0.052,0.199,14.599
2015-07-24 08:00,2015-07-24 09:00,0.296,0.088,0.254,15.756
2015-07-24 09:00,2015-07-24 10:00,0.408,0.173,0.303,16.569
2015-07-24 10:00,2015-07-24 11:00,0.441,0.178,0.339,17.021
2015-07-24 11:00,2015-07-24 12:00,0.408,0.119,0.358,17.157
2015-07-24 12:00,2015-07-24 13:00,0.282,0.036,0.292,16.629
2015-07-24 13:00,2015-07-24 14:00,0.204,0.015,0.225,15.917
2015-07-24 14:00,2015-07-24 15:00,0.151,0.008,0.173,15.263
2015-07-24 15:00,2015-07-24 16:00,0.153,0.010,0.173,14.913
2015-07-24 16:00,2015-07-24 17:00,0.129,0.009,0.148,14.517
2015-07-24 17:00,2015-07-24 18:00,0.096,0.006,0.115,13.875
2015-07-24 18:00,2015-07-24 19:00,0.026,0,0.042,12.966
2015-07-24 19:00,2015-07-24 20:00,0.001,0,0.008,12.227
2015-07-24 20:00,2015-07-24 21:00,0,0,0,11.613
2015-07-24 21:00,2015-07-24 22:00,0,0,0,11.186
2015-07-24 22:00,2015-07-24 23:00,0,0,0,10.849
2015-07-24 23:00,2015-07-25 00:00,0,0,0,10.555
2015-07-25 00:00,2015-07-25 01:00,0,0,0,10.290
2015-07-25 01:00,2015-07-25 02:00,0,0,0,10.017
2015-07-25 02:00,2015-07-25 03:00,0,0,0,9.861
2015-07-25 03:00,2015-07-25 04:00,0,0,0,9.687
2015-07-25 04:00,2015-07-25 05:00,0.003,0,0.011,9.531
2015-07-25 05:00,2015-07-25 06:00,0.042,0,0.060,10.232
2015-07-25 06:00,2015-07-25 07:00,0.149,0.093,0.084,11.717
2015-07-25 07:00,2015-07-25 08:00,0.322,0.268,0.101,13.500
2015-07-25 08:00,2015-07-25 09:00,0.480,0.444,0.116,14.965
2015-07-25 09:00,2015-07-25 10:00,0.610,0.608,0.126,16.209
2015-07-25 10:00,2015-07-25 11:00,0.676,0.683,0.148,17.258
2015-07-25 11:00,2015-07-25 12:00,0.665,0.633,0.184,17.876
2015-07-25 12:00,2015-07-25 13:00,0.723,0.750,0.157,18.558
2015-07-25 13:00,2015-07-25 14:00,0.694,0.715,0.151,18.885
2015-07-25 14:00,2015-07-25 15:00,0.570,0.518,0.172,18.756
2015-07-25 15:00,2015-07-25 16:00,0.482,0.424,0.149,18.632
2015-07-25 16:00,2015-07-25 17:00,0.355,0.292,0.124,18.305
2015-07-25 17:00,2015-07-25 18:00,0.198,0.128,0.106,17.570
2015-07-25 18:00,2015-07-25 19:00,0.064,0.008,0.078,16.190
2015-07-25 19:00,2015-07-25 20:00,0.012,0,0.024,13.619
2015-07-25 20:00,2015-07-25 21:00,0,0,0,11.647
2015-07-25 21:00,2015-07-25 22:00,0,0,0,10.856
2015-07-25 22:00,2015-07-25 23:00,0,0,0,10.192
2015-07-25 23:00,2015-07-26 00:00,0,0,0,9.730
2015-07-26 00:00,2015-07-26 01:00,0,0,0,9.373
2015-07-26 01:00,2015-07-26 02:00,0,0,0,9.429
2015-07-26 02:00,2015-07-26 03:00,0,0,0,9.121
2015-07-26 03:00,2015-07-26 04:00,0,0,0,9.109
2015-07-26 04:00,2015-07-26 05:00,0,0,0.006,9.505
2015-07-26 05:00,2015-07-26 06:00,0.012,0,0.024,10.373
2015-07-26 06:00,2015-07-26 07:00,0.024,0,0.039,10.914
2015-07-26 07:00,2015-07-26 08:00,0.042,0.001,0.059,11.419
2015-07-26 08:00,2015-07-26 09:00,0.073,0.002,0.092,12.027
2015-07-26 09:00,2015-07-26 10:00,0.124,0.006,0.144,12.237
2015-07-26 10:00,2015-07-26 11:00,0.344,0.064,0.329,13.373
2015-07-26 11:00,2015-07-26 12:00,0.282,0.034,0.290,14.208
2015-07-26 12:00,2015-07-26 13:00,0.221,0.017,0.240,14.634
2015-07-26 13:00,2015-07-26 14:00,0.171,0.009,0.193,15.014
2015-07-26 14:00,2015-07-26 15:00,0.176,0.012,0.196,15.888
2015-07-26 15:00,2015-07-26 16:00,0.269,0.054,0.260,17.378
2015-07-26 16:00,2015-07-26 17:00,0.301,0.138,0.215,18.187
2015-07-26 17:00,2015-07-26 18:00,0.179,0.059,0.155,17.546
2015-07-26 18:00,2015-07-26 19:00,0.072,0.005,0.091,16.269
2015-07-26 19:00,2015-07-26 20:00,0.010,0,0.022,14.817
2015-07-26 20:00,2015-07-26 21:00,0,0,0,13.861
2015-07-26 21:00,2015-07-26 22:00,0,0,0,13.447
2015-07-26 22:00,2015-07-26 23:00,0,0,0,13.316
2015-07-26 23:00,2015-07-27 00:00,0,0,0,13.366
2015-07-27 00:00,2015-07-27 01:00,0,0,0,13.468
2015-07-27 01:00,2015-07-27 02:00,0,0,0,13.426
2015-07-27 02:00,2015-07-27 03:00,0,0,0,13.186
2015-07-27 03:00,2015-07-27 04:00,0,0,0,12.926
2015-07-27 04:00,2015-07-27 05:00,0.001,0,0.008,12.724
2015-07-27 05:00,2015-07-27 06:00,0.043,0,0.061,13.013
2015-07-27 06:00,2015-07-27 07:00,0.135,0.052,0.111,13.865
2015-07-27 07:00,2015-07-27 08:00,0.270,0.168,0.144,14.990
2015-07-27 08:00,2015-07-27 09:00,0.439,0.369,0.145,16.381
2015-07-27 09:00,2015-07-27 10:00,0.613,0.618,0.126,17.687
2015-07-27 10:00,2015-07-27 11:00,0.696,0.729,0.137,18.398
2015-07-27 11:00,2015-07-27 12:00,0.678,0.661,0.179,18.553
